acc,biosample,geo_loc_name_country_calc,geo_loc_name_country_continent_calc,platform,instrument,bioproject,avgspotlen,mbases,collection_date_sam
SRR17230202,SAMN23704899,Canada,North America,ILLUMINA,Illumina MiSeq,PRJNA786578,304,566,
SRR17230291,SAMN23704916,Canada,North America,ILLUMINA,Illumina MiSeq,PRJNA786578,290,2155,
SRR13712829,SAMN17918419,Canada,North America,ILLUMINA,NextSeq 500,PRJNA701961,299,6977,2015-12-10
ERR719082,SAMEA3182097,Canada,North America,ILLUMINA,Illumina HiSeq 1000,PRJEB8094,202,808,2012-05-15
SRR17218048,SAMN23704866,Canada,North America,ILLUMINA,Illumina MiSeq,PRJNA786578,293,1614,
SRR2565826,SAMN04126244,Canada,North America,ILLUMINA,Illumina HiSeq 2000,PRJNA297252,150,3700,2010-08-20
ERR719949,SAMEA3182046,Canada,North America,ILLUMINA,Illumina HiSeq 1000,PRJEB8094,202,808,2011-11-15
ERR719374,SAMEA3182105,Canada,North America,ILLUMINA,Illumina HiSeq 1000,PRJEB8094,202,808,2013-02-26
SRR2583977,SAMN04126113,Canada,North America,ILLUMINA,Illumina HiSeq 2000,PRJNA297252,150,3495,2010-01-05
SRR17230299,SAMN23704912,Canada,North America,ILLUMINA,Illumina MiSeq,PRJNA786578,292,1836,
ERR719680,SAMEA3182045,Canada,North America,ILLUMINA,Illumina HiSeq 1000,PRJEB8094,202,808,2011-11-01
SRR17769791,SAMN25282232,Canada,North America,ILLUMINA,Illumina NovaSeq 6000,PRJNA800058,300,2601,2021-07-01
ERR3277334,SAMEA5564441,Canada,North America,ILLUMINA,NextSeq 500,PRJEB32135,247,1644,
SRR17262948,SAMN23705020,Canada,North America,ILLUMINA,Illumina MiSeq,PRJNA786578,281,2559,
SRR13712869,SAMN17918379,Canada,North America,ILLUMINA,NextSeq 500,PRJNA701961,298,8456,2016-06-01
ERR719293,SAMEA3182103,Canada,North America,ILLUMINA,Illumina HiSeq 1000,PRJEB8094,202,808,2013-02-19
ERR719766,SAMEA3182088,Canada,North America,ILLUMINA,Illumina HiSeq 1000,PRJEB8094,202,808,2013-02-05
SRR13712883,SAMN17918401,Canada,North America,ILLUMINA,NextSeq 500,PRJNA701961,289,10736,2016-06-20
ERR719360,SAMEA3182057,Canada,North America,ILLUMINA,Illumina HiSeq 1000,PRJEB8094,202,808,2012-11-26
ERR719848,SAMEA3182066,Canada,North America,ILLUMINA,Illumina HiSeq 1000,PRJEB8094,202,808,2013-03-05
SRR2566006,SAMN04126134,Canada,North America,ILLUMINA,Illumina HiSeq 2000,PRJNA297252,150,4223,2010-01-28
SRR17248007,SAMN23705144,Canada,North America,ILLUMINA,Illumina MiSeq,PRJNA786578,495,2732,
SRR17769760,SAMN25282269,Canada,North America,ILLUMINA,Illumina NovaSeq 6000,PRJNA800058,300,11129,2021-07-01
SRR17230204,SAMN23704896,Canada,North America,ILLUMINA,Illumina MiSeq,PRJNA786578,307,919,
SRR17231305,SAMN23704885,Canada,North America,ILLUMINA,Illumina MiSeq,PRJNA786578,305,916,
SRR17230285,SAMN23704915,Canada,North America,ILLUMINA,Illumina MiSeq,PRJNA786578,285,2026,
ERR719823,SAMEA3182089,Canada,North America,ILLUMINA,Illumina HiSeq 1000,PRJEB8094,202,808,2013-02-04
SRR17282493,SAMN23705066,Canada,North America,ILLUMINA,Illumina MiSeq,PRJNA786578,276,1983,
SRR17289486,SAMN23705084,Canada,North America,ILLUMINA,Illumina MiSeq,PRJNA786578,287,507,
SRR13712816,SAMN17918431,Canada,North America,ILLUMINA,NextSeq 500,PRJNA701961,295,17172,2015-11-05
SRR17296109,SAMN23705116,Canada,North America,ILLUMINA,Illumina MiSeq,PRJNA786578,285,564,
SRR17769792,SAMN25282231,Canada,North America,ILLUMINA,Illumina NovaSeq 6000,PRJNA800058,300,12509,2021-07-01
ERR719656,SAMEA3182110,Canada,North America,ILLUMINA,Illumina HiSeq 1000,PRJEB8094,202,808,2013-04-23
ERR719126,SAMEA3182099,Canada,North America,ILLUMINA,Illumina HiSeq 1000,PRJEB8094,202,808,2012-06-12
SRR2566053,SAMN04126175,Canada,North America,ILLUMINA,Illumina HiSeq 2000,PRJNA297252,150,2436,2010-03-16
ERR718991,SAMEA3182093,Canada,North America,ILLUMINA,Illumina HiSeq 1000,PRJEB8094,202,808,2012-02-04
SRR17233269,SAMN23704976,Canada,North America,ILLUMINA,Illumina MiSeq,PRJNA786578,339,2079,
ERR720071,SAMEA3182071,Canada,North America,ILLUMINA,Illumina HiSeq 1000,PRJEB8094,202,808,2011-12-06
ERR3277235,SAMEA5564377,Canada,North America,ILLUMINA,NextSeq 500,PRJEB32135,245,624,
SRR5665157,SAMN07211178,Canada,North America,ILLUMINA,Illumina HiSeq 4000,PRJNA389927,248,370,
SRR17250271,SAMN23704870,Canada,North America,ILLUMINA,Illumina MiSeq,PRJNA786578,289,2057,
SRR13712880,SAMN17918405,Canada,North America,ILLUMINA,NextSeq 500,PRJNA701961,298,7936,2015-11-18
ERR719578,SAMEA3182085,Canada,North America,ILLUMINA,Illumina HiSeq 1000,PRJEB8094,202,808,2013-01-21
ERR3277321,SAMEA5564434,Canada,North America,ILLUMINA,NextSeq 500,PRJEB32135,276,594,
SRR2583967,SAMN04126129,Canada,North America,ILLUMINA,Illumina HiSeq 2000,PRJNA297252,150,8313,2010-01-29
SRR17262935,SAMN23705021,Canada,North America,ILLUMINA,Illumina MiSeq,PRJNA786578,281,4066,
SRR17289482,SAMN23705087,Canada,North America,ILLUMINA,Illumina MiSeq,PRJNA786578,286,291,
SRR13712923,SAMN17918433,Canada,North America,ILLUMINA,NextSeq 500,PRJNA701961,296,9487,2015-12-04
SRR17222339,SAMN23704938,Canada,North America,ILLUMINA,Illumina MiSeq,PRJNA786578,287,2798,
SRR5665140,SAMN07211209,Canada,North America,ILLUMINA,Illumina HiSeq 4000,PRJNA389927,248,517,
SRR2565846,SAMN04126262,Canada,North America,ILLUMINA,Illumina HiSeq 2000,PRJNA297252,150,4629,2010-10-21
ERR719176,SAMEA3182076,Canada,North America,ILLUMINA,Illumina HiSeq 1000,PRJEB8094,202,808,2012-03-28
SRR13712848,SAMN17918367,Canada,North America,ILLUMINA,NextSeq 500,PRJNA701961,294,8650,2015-06-06
SRR13712870,SAMN17918378,Canada,North America,ILLUMINA,NextSeq 500,PRJNA701961,293,7906,2016-01-11
ERR720016,SAMEA3182092,Canada,North America,ILLUMINA,Illumina HiSeq 1000,PRJEB8094,202,808,2013-11-25
SRR17282495,SAMN23705072,Canada,North America,ILLUMINA,Illumina MiSeq,PRJNA786578,276,1991,
SRR17218051,SAMN23704864,Canada,North America,ILLUMINA,Illumina MiSeq,PRJNA786578,291,863,
SRR5925324,SAMN07490701,Canada,North America,ILLUMINA,NextSeq 500,PRJNA397664,235,4205,
SRR2565555,SAMN04126210,Canada,North America,ILLUMINA,Illumina HiSeq 2000,PRJNA297252,150,396,2010-06-01
ERR719146,SAMEA3182052,Canada,North America,ILLUMINA,Illumina HiSeq 1000,PRJEB8094,202,808,2012-03-21
SRR13712856,SAMN17918390,Canada,North America,ILLUMINA,NextSeq 500,PRJNA701961,251,9005,2016-02-28
SRR17238485,SAMN23704967,Canada,North America,ILLUMINA,Illumina MiSeq,PRJNA786578,288,2812,
SRR2565827,SAMN04126245,Canada,North America,ILLUMINA,Illumina HiSeq 2000,PRJNA297252,150,1023,2010-08-23
SRR13712832,SAMN17918416,Canada,North America,ILLUMINA,NextSeq 500,PRJNA701961,300,5119,2015-07-11
SRR17238245,SAMN23704999,Canada,North America,ILLUMINA,Illumina MiSeq,PRJNA786578,277,1749,
ERR3277282,SAMEA5564314,Canada,North America,ILLUMINA,NextSeq 500,PRJEB32135,226,545,
SRR2566042,SAMN04126166,Canada,North America,ILLUMINA,Illumina HiSeq 2000,PRJNA297252,150,2347,2010-03-08
SRR2565845,SAMN04126109,Canada,North America,ILLUMINA,Illumina HiSeq 2000,PRJNA297252,150,677,2009-12-14
SRR17298982,SAMN23705042,Canada,North America,ILLUMINA,Illumina MiSeq,PRJNA786578,279,1053,
SRR2565818,SAMN04126238,Canada,North America,ILLUMINA,Illumina HiSeq 2000,PRJNA297252,150,3996,2010-06-22
SRR17222351,SAMN23704939,Canada,North America,ILLUMINA,Illumina MiSeq,PRJNA786578,294,1028,
ERR719612,SAMEA3182109,Canada,North America,ILLUMINA,Illumina HiSeq 1000,PRJEB8094,202,808,2013-04-23
SRR13712838,SAMN17918411,Canada,North America,ILLUMINA,NextSeq 500,PRJNA701961,297,10017,2015-08-31
SRR17231319,SAMN23704875,Canada,North America,ILLUMINA,Illumina MiSeq,PRJNA786578,293,1879,
SRR13712821,SAMN17918426,Canada,North America,ILLUMINA,NextSeq 500,PRJNA701961,296,8417,2016-08-09
SRR13712841,SAMN17918374,Canada,North America,ILLUMINA,NextSeq 500,PRJNA701961,289,8662,2016-05-31
ERR719990,SAMEA3182068,Canada,North America,ILLUMINA,Illumina HiSeq 1000,PRJEB8094,202,808,2013-11-18
SRR17230284,SAMN23704917,Canada,North America,ILLUMINA,Illumina MiSeq,PRJNA786578,281,1146,
SRR17769752,SAMN25282238,Canada,North America,ILLUMINA,Illumina NovaSeq 6000,PRJNA800058,300,20187,2021-07-01
ERR719818,SAMEA3182089,Canada,North America,ILLUMINA,Illumina HiSeq 1000,PRJEB8094,202,808,2013-02-04
ERR719001,SAMEA3182093,Canada,North America,ILLUMINA,Illumina HiSeq 1000,PRJEB8094,202,808,2012-02-04
ERR720018,SAMEA3182092,Canada,North America,ILLUMINA,Illumina HiSeq 1000,PRJEB8094,202,808,2013-11-25
ERR3277279,SAMEA5564410,Canada,North America,ILLUMINA,NextSeq 500,PRJEB32135,220,656,
ERR3277272,SAMEA5564407,Canada,North America,ILLUMINA,NextSeq 500,PRJEB32135,245,1282,
SRR17238480,SAMN23704958,Canada,North America,ILLUMINA,Illumina MiSeq,PRJNA786578,385,435,
ERR720000,SAMEA3182068,Canada,North America,ILLUMINA,Illumina HiSeq 1000,PRJEB8094,202,808,2013-11-18
ERR719772,SAMEA3182088,Canada,North America,ILLUMINA,Illumina HiSeq 1000,PRJEB8094,202,808,2013-02-05
ERR719932,SAMEA3182115,Canada,North America,ILLUMINA,Illumina HiSeq 1000,PRJEB8094,202,808,2013-06-11
ERR719833,SAMEA3182113,Canada,North America,ILLUMINA,Illumina HiSeq 1000,PRJEB8094,202,808,2013-05-07
ERR719777,SAMEA3182112,Canada,North America,ILLUMINA,Illumina HiSeq 1000,PRJEB8094,202,808,2013-05-06
SRR2583966,SAMN04126123,Canada,North America,ILLUMINA,Illumina HiSeq 2000,PRJNA297252,150,1218,2010-01-21
ERR3277368,SAMEA5564359,Canada,North America,ILLUMINA,NextSeq 500,PRJEB32135,228,236,
SRR17278641,SAMN23705029,Canada,North America,ILLUMINA,Illumina MiSeq,PRJNA786578,278,1450,
SRR17769764,SAMN25282265,Canada,North America,ILLUMINA,Illumina NovaSeq 6000,PRJNA800058,300,7764,2021-07-01
SRR2565965,SAMN04126304,Canada,North America,ILLUMINA,Illumina HiSeq 2000,PRJNA297252,150,369,2011-04-26
ERR719755,SAMEA3182064,Canada,North America,ILLUMINA,Illumina HiSeq 1000,PRJEB8094,202,808,2013-01-28
SRR5925336,SAMN07490703,Canada,North America,ILLUMINA,NextSeq 500,PRJNA397664,249,6044,
SRR17233277,SAMN23704986,Canada,North America,ILLUMINA,Illumina MiSeq,PRJNA786578,276,1911,
ERR719463,SAMEA3182059,Canada,North America,ILLUMINA,Illumina HiSeq 1000,PRJEB8094,202,808,2012-11-26
SRR17769776,SAMN25282254,Canada,North America,ILLUMINA,Illumina NovaSeq 6000,PRJNA800058,300,4117,2021-07-01
ERR720232,SAMEA3182101,Canada,North America,ILLUMINA,Illumina HiSeq 1000,PRJEB8094,202,808,2013-02-12
SRR17262938,SAMN23705013,Canada,North America,ILLUMINA,Illumina MiSeq,PRJNA786578,274,1167,
ERR719719,SAMEA3182111,Canada,North America,ILLUMINA,Illumina HiSeq 1000,PRJEB8094,202,808,2013-05-07
ERR719164,SAMEA3182052,Canada,North America,ILLUMINA,Illumina HiSeq 1000,PRJEB8094,202,808,2012-03-21
ERR719970,SAMEA3182070,Canada,North America,ILLUMINA,Illumina HiSeq 1000,PRJEB8094,202,808,2011-11-22
ERR3277357,SAMEA5564447,Canada,North America,ILLUMINA,NextSeq 500,PRJEB32135,276,1351,
SRR17769784,SAMN25282247,Canada,North America,ILLUMINA,Illumina NovaSeq 6000,PRJNA800058,300,3263,2021-07-01
ERR719552,SAMEA3182108,Canada,North America,ILLUMINA,Illumina HiSeq 1000,PRJEB8094,202,808,2013-04-25
SRR17622769,SAMN24721979,Canada,North America,ILLUMINA,Illumina NovaSeq 6000,PRJNA783624,302,28219,2021-01-01
ERR719131,SAMEA3182099,Canada,North America,ILLUMINA,Illumina HiSeq 1000,PRJEB8094,202,808,2012-06-12
ERR719597,SAMEA3182085,Canada,North America,ILLUMINA,Illumina HiSeq 1000,PRJEB8094,202,808,2013-01-21
ERR720004,SAMEA3182068,Canada,North America,ILLUMINA,Illumina HiSeq 1000,PRJEB8094,202,384,2013-11-18
SRR13712861,SAMN17918385,Canada,North America,ILLUMINA,NextSeq 500,PRJNA701961,300,4429,2016-03-14
SRR17231395,SAMN23704967,Canada,North America,ILLUMINA,Illumina MiSeq,PRJNA786578,383,474,
ERR719527,SAMEA3182084,Canada,North America,ILLUMINA,Illumina HiSeq 1000,PRJEB8094,202,808,2013-01-22
SRR17222357,SAMN23704940,Canada,North America,ILLUMINA,Illumina MiSeq,PRJNA786578,291,1583,
ERR719723,SAMEA3182111,Canada,North America,ILLUMINA,Illumina HiSeq 1000,PRJEB8094,202,808,2013-05-07
SRR13712842,SAMN17918373,Canada,North America,ILLUMINA,NextSeq 500,PRJNA701961,291,9598,2016-05-02
SRR5925338,SAMN07490714,Canada,North America,ILLUMINA,NextSeq 500,PRJNA397664,244,5079,
SRR13712906,SAMN17918352,Canada,North America,ILLUMINA,NextSeq 500,PRJNA701961,294,11883,2016-04-01
SRR17278637,SAMN23705026,Canada,North America,ILLUMINA,Illumina MiSeq,PRJNA786578,279,2907,
SRR17231394,SAMN23704955,Canada,North America,ILLUMINA,Illumina MiSeq,PRJNA786578,300,1264,
ERR719237,SAMEA3182054,Canada,North America,ILLUMINA,Illumina HiSeq 1000,PRJEB8094,202,808,2012-11-13
SRR17230194,SAMN23704893,Canada,North America,ILLUMINA,Illumina MiSeq,PRJNA786578,300,730,
ERR719306,SAMEA3182103,Canada,North America,ILLUMINA,Illumina HiSeq 1000,PRJEB8094,202,808,2013-02-19
SRR17230288,SAMN23704909,Canada,North America,ILLUMINA,Illumina MiSeq,PRJNA786578,512,1010,
SRR2565814,SAMN04126234,Canada,North America,ILLUMINA,Illumina HiSeq 2000,PRJNA297252,150,2154,2010-06-17
ERR3277245,SAMEA5564387,Canada,North America,ILLUMINA,NextSeq 500,PRJEB32135,215,1321,
ERR719373,SAMEA3182081,Canada,North America,ILLUMINA,Illumina HiSeq 1000,PRJEB8094,202,337,2012-12-04
SRR13712911,SAMN17918442,Canada,North America,ILLUMINA,NextSeq 500,PRJNA701961,299,10574,2015-09-21
ERR3277276,SAMEA5564409,Canada,North America,ILLUMINA,NextSeq 500,PRJEB32135,267,1615,
ERR719856,SAMEA3182066,Canada,North America,ILLUMINA,Illumina HiSeq 1000,PRJEB8094,202,808,2013-03-05
ERR719351,SAMEA3182057,Canada,North America,ILLUMINA,Illumina HiSeq 1000,PRJEB8094,202,808,2012-11-26
SRR17233267,SAMN23704973,Canada,North America,ILLUMINA,Illumina MiSeq,PRJNA786578,491,1793,
ERR3277233,SAMEA5564375,Canada,North America,ILLUMINA,NextSeq 500,PRJEB32135,211,326,
SRR17769757,SAMN25282271,Canada,North America,ILLUMINA,Illumina NovaSeq 6000,PRJNA800058,299,7395,2021-07-01
ERR719253,SAMEA3182102,Canada,North America,ILLUMINA,Illumina HiSeq 1000,PRJEB8094,202,808,2013-02-18
SRR17296105,SAMN23705114,Canada,North America,ILLUMINA,Illumina MiSeq,PRJNA786578,288,299,
SRR13712898,SAMN17918359,Canada,North America,ILLUMINA,NextSeq 500,PRJNA701961,290,10186,2016-09-08
SRR17769770,SAMN25282260,Canada,North America,ILLUMINA,Illumina NovaSeq 6000,PRJNA800058,300,5029,2021-07-01
ERR719337,SAMEA3182104,Canada,North America,ILLUMINA,Illumina HiSeq 1000,PRJEB8094,202,808,2013-02-12
ERR720142,SAMEA3182073,Canada,North America,ILLUMINA,Illumina HiSeq 1000,PRJEB8094,202,808,2012-02-15
ERR3277335,SAMEA5564442,Canada,North America,ILLUMINA,NextSeq 500,PRJEB32135,289,3047,
ERR3277259,SAMEA5564397,Canada,North America,ILLUMINA,NextSeq 500,PRJEB32135,240,893,
SRR5665046,SAMN07211172,Canada,North America,ILLUMINA,Illumina HiSeq 4000,PRJNA389927,248,1284,
ERR719559,SAMEA3182061,Canada,North America,ILLUMINA,Illumina HiSeq 1000,PRJEB8094,202,808,2013-01-14
ERR3277297,SAMEA5564421,Canada,North America,ILLUMINA,NextSeq 500,PRJEB32135,238,2013,
SRR17218225,SAMN23704854,Canada,North America,ILLUMINA,Illumina MiSeq,PRJNA786578,477,11979,
SRR2566037,SAMN04126099,Canada,North America,ILLUMINA,Illumina HiSeq 2000,PRJNA297252,150,1463,2009-11-17
SRR17278646,SAMN23705038,Canada,North America,ILLUMINA,Illumina MiSeq,PRJNA786578,278,781,
SRR17231318,SAMN23704877,Canada,North America,ILLUMINA,Illumina MiSeq,PRJNA786578,295,2119,
SRR13712900,SAMN17918355,Canada,North America,ILLUMINA,NextSeq 500,PRJNA701961,296,12285,2016-06-17
ERR720059,SAMEA3182071,Canada,North America,ILLUMINA,Illumina HiSeq 1000,PRJEB8094,202,808,2011-12-06
SRR17250272,SAMN23704867,Canada,North America,ILLUMINA,Illumina MiSeq,PRJNA786578,293,1432,
ERR720025,SAMEA3182116,Canada,North America,ILLUMINA,Illumina HiSeq 1000,PRJEB8094,202,808,2014-02-25
SRR8982775,SAMN11523134,Canada,North America,ILLUMINA,Illumina MiSeq,PRJNA540073,502,3845,
ERR719188,SAMEA3182076,Canada,North America,ILLUMINA,Illumina HiSeq 1000,PRJEB8094,202,808,2012-03-28
ERR719533,SAMEA3182108,Canada,North America,ILLUMINA,Illumina HiSeq 1000,PRJEB8094,202,808,2013-04-25
ERR3277359,SAMEA5564448,Canada,North America,ILLUMINA,NextSeq 500,PRJEB32135,266,2904,
SRR17769773,SAMN25282257,Canada,North America,ILLUMINA,Illumina NovaSeq 6000,PRJNA800058,300,16961,2021-07-01
SRR13712896,SAMN17918338,Canada,North America,ILLUMINA,NextSeq 500,PRJNA701961,299,8693,2014-12-16
ERR3277283,SAMEA5564315,Canada,North America,ILLUMINA,NextSeq 500,PRJEB32135,230,1646,
ERR719059,SAMEA3182096,Canada,North America,ILLUMINA,Illumina HiSeq 1000,PRJEB8094,202,808,2012-05-01
SRR17231304,SAMN23704876,Canada,North America,ILLUMINA,Illumina MiSeq,PRJNA786578,305,1104,
ERR719536,SAMEA3182108,Canada,North America,ILLUMINA,Illumina HiSeq 1000,PRJEB8094,202,808,2013-04-25
SRR2565543,SAMN04126199,Canada,North America,ILLUMINA,Illumina HiSeq 2000,PRJNA297252,150,1090,2010-04-30
SRR13712837,SAMN17918412,Canada,North America,ILLUMINA,NextSeq 500,PRJNA701961,297,21280,2015-09-22
ERR719908,SAMEA3182067,Canada,North America,ILLUMINA,Illumina HiSeq 1000,PRJEB8094,202,808,2013-03-05
ERR719090,SAMEA3182097,Canada,North America,ILLUMINA,Illumina HiSeq 1000,PRJEB8094,202,808,2012-05-15
SRR2565743,SAMN04126228,Canada,North America,ILLUMINA,Illumina HiSeq 2000,PRJNA297252,150,2180,2010-07-30
ERR3277291,SAMEA5564416,Canada,North America,ILLUMINA,NextSeq 500,PRJEB32135,234,724,
SRR17297586,SAMN23705126,Canada,North America,ILLUMINA,Illumina MiSeq,PRJNA786578,277,731,
ERR3277333,SAMEA5564440,Canada,North America,ILLUMINA,NextSeq 500,PRJEB32135,280,888,
ERR719812,SAMEA3182065,Canada,North America,ILLUMINA,Illumina HiSeq 1000,PRJEB8094,202,808,2013-01-28
ERR719802,SAMEA3182065,Canada,North America,ILLUMINA,Illumina HiSeq 1000,PRJEB8094,202,808,2013-01-28
SRR17769755,SAMN25282273,Canada,North America,ILLUMINA,Illumina NovaSeq 6000,PRJNA800058,298,5116,2021-07-01
SRR17218228,SAMN23704857,Canada,North America,ILLUMINA,Illumina MiSeq,PRJNA786578,472,6895,
ERR719564,SAMEA3182061,Canada,North America,ILLUMINA,Illumina HiSeq 1000,PRJEB8094,202,808,2013-01-14
ERR719929,SAMEA3182115,Canada,North America,ILLUMINA,Illumina HiSeq 1000,PRJEB8094,202,808,2013-06-11
SRR17230197,SAMN23704901,Canada,North America,ILLUMINA,Illumina MiSeq,PRJNA786578,293,886,
ERR719036,SAMEA3182096,Canada,North America,ILLUMINA,Illumina HiSeq 1000,PRJEB8094,202,808,2012-05-01
ERR3277275,SAMEA5564309,Canada,North America,ILLUMINA,NextSeq 500,PRJEB32135,236,1798,
ERR719758,SAMEA3182088,Canada,North America,ILLUMINA,Illumina HiSeq 1000,PRJEB8094,202,808,2013-02-05
SRR17296099,SAMN23705112,Canada,North America,ILLUMINA,Illumina MiSeq,PRJNA786578,287,358,
SRR17297601,SAMN23705123,Canada,North America,ILLUMINA,Illumina MiSeq,PRJNA786578,283,515,
SRR13712872,SAMN17918376,Canada,North America,ILLUMINA,NextSeq 500,PRJNA701961,300,10199,2015-12-15
SRR17231310,SAMN23704884,Canada,North America,ILLUMINA,Illumina MiSeq,PRJNA786578,280,2301,
ERR719241,SAMEA3182054,Canada,North America,ILLUMINA,Illumina HiSeq 1000,PRJEB8094,202,808,2012-11-13
ERR719899,SAMEA3182114,Canada,North America,ILLUMINA,Illumina HiSeq 1000,PRJEB8094,202,808,2013-06-10
ERR719328,SAMEA3182080,Canada,North America,ILLUMINA,Illumina HiSeq 1000,PRJEB8094,202,394,2012-11-08
SRR2566039,SAMN04126163,Canada,North America,ILLUMINA,Illumina HiSeq 2000,PRJNA297252,150,2005,2010-03-11
SRR17289478,SAMN23705097,Canada,North America,ILLUMINA,Illumina MiSeq,PRJNA786578,288,405,
SRR13712917,SAMN17918436,Canada,North America,ILLUMINA,NextSeq 500,PRJNA701961,299,14429,2016-04-25
SRR13712840,SAMN17918409,Canada,North America,ILLUMINA,NextSeq 500,PRJNA701961,285,9404,2015-07-22
SRR5925341,SAMN07490711,Canada,North America,ILLUMINA,NextSeq 500,PRJNA397664,251,4733,
SRR2566068,SAMN04126189,Canada,North America,ILLUMINA,Illumina HiSeq 2000,PRJNA297252,150,6826,2010-04-20
SRR17238246,SAMN23705002,Canada,North America,ILLUMINA,Illumina MiSeq,PRJNA786578,268,1216,
SRR2565715,SAMN04126224,Canada,North America,ILLUMINA,Illumina HiSeq 2000,PRJNA297252,150,2168,2010-07-07
ERR719808,SAMEA3182065,Canada,North America,ILLUMINA,Illumina HiSeq 1000,PRJEB8094,202,808,2013-01-28
ERR719102,SAMEA3182098,Canada,North America,ILLUMINA,Illumina HiSeq 1000,PRJEB8094,202,808,2012-05-30
SRR17278644,SAMN23705028,Canada,North America,ILLUMINA,Illumina MiSeq,PRJNA786578,275,1143,
SRR17230198,SAMN23704887,Canada,North America,ILLUMINA,Illumina MiSeq,PRJNA786578,296,1496,
ERR719980,SAMEA3182070,Canada,North America,ILLUMINA,Illumina HiSeq 1000,PRJEB8094,202,808,2011-11-22
ERR3277232,SAMEA5564374,Canada,North America,ILLUMINA,NextSeq 500,PRJEB32135,258,373,
ERR719538,SAMEA3182108,Canada,North America,ILLUMINA,Illumina HiSeq 1000,PRJEB8094,202,808,2013-04-25
SRR2565930,SAMN04126274,Canada,North America,ILLUMINA,Illumina HiSeq 2000,PRJNA297252,150,3241,2010-12-10
ERR719354,SAMEA3182057,Canada,North America,ILLUMINA,Illumina HiSeq 1000,PRJEB8094,202,808,2012-11-26
ERR719788,SAMEA3182112,Canada,North America,ILLUMINA,Illumina HiSeq 1000,PRJEB8094,202,808,2013-05-06
ERR719916,SAMEA3182091,Canada,North America,ILLUMINA,Illumina HiSeq 1000,PRJEB8094,202,808,2013-03-11
ERR720074,SAMEA3182071,Canada,North America,ILLUMINA,Illumina HiSeq 1000,PRJEB8094,202,808,2011-12-06
SRR13712889,SAMN17918397,Canada,North America,ILLUMINA,NextSeq 500,PRJNA701961,297,12561,2016-03-26
ERR719171,SAMEA3182052,Canada,North America,ILLUMINA,Illumina HiSeq 1000,PRJEB8094,202,703,2012-03-21
ERR3277241,SAMEA5564383,Canada,North America,ILLUMINA,NextSeq 500,PRJEB32135,228,1812,
SRR2565993,SAMN04126122,Canada,North America,ILLUMINA,Illumina HiSeq 2000,PRJNA297252,150,3045,2010-01-11
ERR3277270,SAMEA5564405,Canada,North America,ILLUMINA,NextSeq 500,PRJEB32135,242,728,
SRR17769772,SAMN25282258,Canada,North America,ILLUMINA,Illumina NovaSeq 6000,PRJNA800058,300,5926,2021-07-01
SRR13712914,SAMN17918439,Canada,North America,ILLUMINA,NextSeq 500,PRJNA701961,300,9515,2015-06-23
SRR17231312,SAMN23704882,Canada,North America,ILLUMINA,Illumina MiSeq,PRJNA786578,275,3175,
